filename,row_preview,computed_total,stated_total,difference
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,4. | 75 | 2 | 157 | 87 | 66,391,4,387
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,5. | 80 | 2 | 179 | 96 | 78,440,5,435
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,6. | 100 | 3 | 305 | 183 | 120,717,2,715
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,1. | 40 | 3 | 118 | 76 | 37,275,5,270
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,2. | 60 | 4 | 240 | 126 | 113,545,1,544
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,3. | 65 | 2 | 132 | 69 | 62,333,1,332
G-1629-21B Dev Bhumi {DPS Ref. No. IND-16521-MDE) H.O PLA 8 Containers.docx,4. | 70 | 3 | 220 | 131 | 80,508,9,499
HGS International - (Grapes).docx,15 | 85.910 | 13.900 | 3.400 | 8.950 | 104.010,127.160,104.010,23.150
HGS International - (Grapes).docx,10 | 43.940 | 7.300 | 1.850 | 8.100 | 69.340,71.190,69.340,1.850
HGS International - (Grapes).docx,Percentages | 74.91 | 12.23. | 3.03 | 9.83 | 100,87.77,100,12.23
G-1525-20B ORANGE - WITHOUT PREJUDICE JOINT SUREVY REPORT(DEV BHUMI).docx,"1. | 105 | II | 3 | 317
(100%) | 123
(38.80%)",106,3,103
G-1525-20B ORANGE - WITHOUT PREJUDICE JOINT SUREVY REPORT(DEV BHUMI).docx,"2 | 88 | II | 3 | 264
(100%) | 90
(34.09%)",90,3,87
G-1525-20B ORANGE - WITHOUT PREJUDICE JOINT SUREVY REPORT(DEV BHUMI).docx,"3 | 72 | I | 6 | 432
(100%) | 184
(42.59%)",75,6,69
G-1525-20B ORANGE - WITHOUT PREJUDICE JOINT SUREVY REPORT(DEV BHUMI).docx,"4 | 72 | II | 3 | 215
(100%) | 71
(33.03%)",76,3,73
Spot Report For Container No. CXRU1608109 - 21 July 2022.docx,1. | 52 | 3 | 156 | 94 | 27,357,11,346
Spot Report For Container No. CXRU1608109 - 21 July 2022.docx,2. | 60 | 5 | 300 | 175 | 68,656,11,645
Spot Report For Container No. CXRU1608109 - 21 July 2022.docx,3. | 70 | 1 | 70 | 44 | 16,211,3,208
Spot Report For Container No. CXRU1608109 - 21 July 2022.docx,4. | 80 | 5 | 400 | 225 | 71,869,20,849
Spot Report For Container No. CXRU1608109 - 21 July 2022.docx,5. | 90 | 1 | 90 | 38 | 30,272,4,268
G-1632-23B Atif Fresh Fruits (CPIC) PLA - Mandarin.docx,1 | M | 16 | 2019 | 442 | 1166,4564,4547,17
G-1632-23B Atif Fresh Fruits (CPIC) PLA - Mandarin.docx,"2 | L | 10 | 1,080 | 361 | 378",2216,2204,12
G-1632-23B Atif Fresh Fruits (CPIC) PLA - Mandarin.docx,3 | XL | 2 | 193 | 35 | 85,335,330,5
G-1632-23B Atif Fresh Fruits (CPIC) PLA - Mandarin.docx,"Total | Total | 28 | 3,292 | 838 | 1,629",7109,7081,28
G-1632-23B Atif Fresh Fruits (CPIC) PLA - Mandarin.docx,Percentage (%) | Percentage (%) | Percentage (%) | 46.49 | 11.83 | 23.01,99.34,0.66,98.68
G-1347-22B Mahira International (Barbuss Global) Prelim - Apple.docx,1. | 52 | 3 | 156 | 94 | 27,357,11,346
G-1347-22B Mahira International (Barbuss Global) Prelim - Apple.docx,2. | 60 | 5 | 300 | 175 | 68,656,11,645
G-1347-22B Mahira International (Barbuss Global) Prelim - Apple.docx,3. | 70 | 1 | 70 | 44 | 16,211,3,208
G-1347-22B Mahira International (Barbuss Global) Prelim - Apple.docx,4. | 80 | 5 | 400 | 225 | 71,869,20,849
G-1347-22B Mahira International (Barbuss Global) Prelim - Apple.docx,5. | 90 | 1 | 90 | 38 | 30,272,4,268
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,"125 (Premium) | 1 | 125
(100%) | 89
(71.20%) | 3
(2.40%) | 2
(1.60%)",1,0,1
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,"198
(Ex-Fancy) | 1 | 198
(100%) | 0 | 0 | 0",1,0,1
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,Total | 5 | 773 | 261 | 57 | 38,1501,50,1451
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,175 (Premium) | 2 | 350 | 0 | 0 | 0,352,0,352
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,163 (Premium) | 3 | 489 | 0 | 0 | 0,492,0,492
G-1421-21B Sana Farm International (Barbuss Global) Final Report - Apple.docx,Total | 5 | 839 | 0 | 0 | 0,1063,620,443
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,"125 (Premium) | 1 | 125
(100%) | 89
(71.20%) | 3
(2.40%) | 2
(1.60%)",1,0,1
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,"198
(Ex-Fancy) | 1 | 198
(100%) | 0 | 0 | 0",1,0,1
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,Total | 5 | 773 | 261 | 57 | 38,1501,50,1451
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,175 (Premium) | 2 | 350 | 0 | 0 | 0,352,0,352
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,163 (Premium) | 3 | 489 | 0 | 0 | 0,492,0,492
G-1421-21B Sana Farm International (Barbuss Global) Prelim.docx,Total | 5 | 839 | 0 | 0 | 0,1063,620,443
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","1 | 113
(Choice) | 1 | 113
(100%) | 82
(72.58%) | 15
(13.27%)",2,0,2
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","2 | 198
(Fancy) | 1 | 198
(100%) | 176
(88.90%) | 14
(7.07%)",3,0,3
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","3 | 216
(Ex-Fancy) | 1 | 216
(100%) | 181
(83.81%) | 13
(6.01%)",4,0,4
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","4 | 198
(Ex-Fancy) | 1 | 198
(100%) | 144
(72.73%) | 30
(15.15%)",5,0,5
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","6 | 175 (Premium) | 2 | 350
(100%) | 195
(55.72%) | 63
(18.00%)",8,0,8
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","7 | 163 (Premium) | 1 | 163
(100%) | 103
(63.20%) | 31
(19.02%)",8,0,8
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","8 | 138
(Choice) | 2 | 276
(100%) | 180
(65.21%) | 35
(12.69%)",10,0,10
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","Total | Total | 11 | 1,764 | 1,214 | 230",3529,10,3519
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","4 | 80(Ex-Fancy) | 1 | 80
(100%) | 57
(71.25%) | 5
(06.25%)",5,0,5
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","5 | 113 (Premium) | 1 | 113
(100%) | 90
(79.65%) | 14
(12.39%)",6,0,6
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","6 | 163 (Choice) | 1 | 163
(100%) | 125
(76.69%) | 24
(14.72%)",7,0,7
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","7 | 138(Fancy) | 1 | 138
(100%) | 92
(66.67%) | 27
(19.57%)",8,0,8
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","8 | 216 (Premium) | 1 | 216
(100%) | 142
(65.74%) | 43
(19.91%)",9,0,9
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","Total | Total | 8 | 1,133 | 792 | 187",2210,64,2146
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","1 | 138 (Choice) | 1 | 138
(100%) | 80
(57.98%) | 23
(16.66%)",2,0,2
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","2 | 150 (Premiums) | 1 | 150
(100%) | 128
(85.33%) | 16
(10.67%)",3,0,3
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","3 | 216 (Ex- Fancy) | 1 | 216
(100%) | 174
(80.56%) | 23
(10.65%)",4,0,4
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","4 | 198 (Ex-Fancy) | 2 | 396
(100%) | 287
(72.47%) | 66
(16.67%)",6,0,6
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","5 | 175 (Premium) | 1 | 175
(100%) | 119
(%) | 22
(%)",6,0,6
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","7 | 100 (Premium) | 1 | 100
(100%) | 70
(70.0%) | 07
(7.0%)",8,0,8
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","Total | Total | 9 | 1,451 | 1,024 | 214",2897,14,2883
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","4 | 80
(choice) | 1 | 80
(100%) | 34
(42.5%) | 15
(18.75%)",5,0,5
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","9 | 175
(Ex-Fancy) | 1 | 175
(100%) | 122
(69.71%) | 38
(21.71%)",10,0,10
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","Total | Total | 11 | 1,822 | 1,137 | 259",3581,74,3507
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","1 | 150
(Ex-Fancy) | 1 | 150 | 80
(53.34%) | 35
(23.33%)",2,150,148
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","2 | 138
(Premium) | 1 | 138 | 84
(60.88%) | 16
(11.59%)",3,138,135
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","3 | 216
(Premium) | 2 | 432 | 289
(66.90%) | 24
(5.56%)",5,432,427
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","4 | 80
(choice) | 1 | 80 | 34
(42.5%) | 15
(18.75%)",85,0,85
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","5 | 175
(Premium) | 1 | 175 | 135
(77.14%) | 13
(7.43%)",6,175,169
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","6 | 163
(Premium) | 1 | 163 | 87
(53.37%) | 46
(28.22%)",7,163,156
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","7 | 113
(Premium) | 1 | 113 | 64
(56.64%) | 15
(13.27%)",8,113,105
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","8 | 198
(Choice) | 2 | 396 | 242
(61.11%) | 57
(14.39%)",10,396,386
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","9 | 175
(Ex-Fancy) | 1 | 175 | 122
(69.71%) | 38
(21.71%)",185,0,185
"G-1386 -21B Dev Bhumi (DPS Ref. No. IND09721EY) Container No. FSCU5688657, MORU-0613870, TGHU9905548, TTNU8478057 & K.docx","Total | Total | 11 | 1,822 | 1,137 | 259",3581,74,3507
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,1 | 175 | 3 | 525 | 245 | 49,1178,51,1127
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,2 | 163 | 3 | 489 | 134 | 64,1085,61,1024
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,3 | 198 | 1 | 198 | 73 | 30,573,25,548
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,4 | 150 | 1 | 150 | 15 | 45,429,26,403
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,5 | 113 | 1 | 113 | 34 | 34,330,15,315
G-1398-21B Shree Laxman {DPS Ref.No. IND-14821-LS} PLA.docx,6 | 125 | 3 | 375 | 176 | 48,838,46,792
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,Top | 1.9 | 2.9 | 2.8,4.8,2.8,2.0
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,Middle | 1.7 | 1.2 | 2.1,2.9,2.1,0.8
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,Bottom | 0.5 | 1.2 | 0.9,1.7,0.9,0.8
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"1 | 100 (Ex- Fancy) | 1 | 100
(100%) | 82
(82.00%) | 15
(15.00%)",2,0,2
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"2 | 125 (Ex- Fancy) | 1 | 125
(100%) | 104
(83.20%) | 20
(16.00%)",3,0,3
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"3 | 113 (Ex- Fancy) | 1 | 113
(100%) | 92
(81.42%) | 11
(9.73%)",4,0,4
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"4 | 150 (Ex- Fancy) | 3 | 450
(100%) | 394
(87.56%) | 15
(3.33%)",7,0,7
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"5 | 163 (Ex- Fancy) | 2 | 326
(100%) | 295
(90.50%) | 27
(8.28%)",7,0,7
G-1514-21B Sarla Chem India {DPS REF. No. IND-11821-LS}.docx,"6 | 175 (Ex- Fancy) | 2 | 350
(100%) | 322
(92.00%) | 16
(4.57%)",8,0,8
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.220 | 3.910 | 2.250 | 6.38,7.380,6.38,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.000 | 3.260 | 1.730 | 5.99,6.990,5.99,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.940 | 4.320 | 0 | 6.26,7.260,6.26,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0 | 3.450 | 3.020 | 6.47,7.470,6.47,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.420 | 1.600 | 3.050 | 6.07,7.070,6.07,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.760 | 5.730 | 0 | 6.49,7.490,6.49,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.770 | 4.590 | 0 | 6.36,7.360,6.36,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.840 | 5.440 | 0.120 | 6.4,7.400,6.4,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0 | 2.830 | 3.160 | 5.99,6.990,5.99,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.710 | 5.460 | 0.400 | 6.57,7.570,6.57,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.840 | 5.540 | 0 | 6.38,7.380,6.38,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0 | 3.490 | 2.960 | 6.45,7.450,6.45,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.280 | 5.160 | 0 | 6.44,7.440,6.44,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 1.390 | 5.550 | 0 | 6.94,7.940,6.94,1.000
G-1903-23B Aayush Impex (Vanway - PING AN) H.O PLA.docx,1 | 0.920 | 3.470 | 1.850 | 6.24,7.240,6.24,1.000
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Top | 2.9 | 2.5 | 2.5 | 2.9 | 2.6,13.4,3.8,9.6
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Middle | 1.9 | 2.3 | 2.4 | 2.1 | 2.8,11.5,3.9,7.6
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Bottom | 1.8 | 1.9 | 2.3 | 2.2 | 2.6,10.8,8.9,1.9
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"1. | 39 | CAT P | 8 | 969
(100%) | 810
(83.59 %)",40,8,32
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"2. | 39 | CAT 1 | 12 | 1423
(100%) | 1282
(90.09 %)",41,12,29
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"3. | 36 | CAT 1 | 12 | 1363
(100%) | 1162
(85.25 %)",39,12,27
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"4. | 36 | CAT P | 8 | 904
(100%) | 725
(80.20 %)",40,8,32
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"5. | 42 | CAT 1 | 8 | 1015
(100%) | 841
(82.86 %)",47,8,39
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"6. | 33 | CAT 1 | 8 | 804
(100%) | 703
(87.44 %)",39,8,31
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,1 | Category 1 | 1 | 559 | 142 | 135,838,282,556
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,2 | Category 1 | 1 | 566 | 173 | 140,882,253,629
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,3 | Category 1 | 1 | 578 | 146 | 120,848,312,536
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,4 | Category 1 | 1 | 561 | 138 | 87,791,336,455
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,5 | Category 1 | 1 | 551 | 164 | 113,834,274,560
G-1588-22B NGK Trading Co. {DPS Ref No.  IND-14722-CV  } PLA Blueberry.docx,"Total | Total | 5 | 2,815 | 763 | 595",4178,1457,2721
G-1861-20B D. Manivannan & Co. {DPS Ref No. IND-20020-MDE} PLA (Dragon).docx,Top | 5.0 | 5.3 | 5.6,10.3,5.6,4.7
G-1861-20B D. Manivannan & Co. {DPS Ref No. IND-20020-MDE} PLA (Dragon).docx,Middle | 4.1 | 4.2 | 4.9,8.3,4.9,3.4
G-1861-20B D. Manivannan & Co. {DPS Ref No. IND-20020-MDE} PLA (Dragon).docx,Bottom | 3.7 | 3.9 | 4.0,7.6,4.0,3.6
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Top | 2.9 | 2.5 | 2.5 | 2.9 | 2.6,13.4,3.8,9.6
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Middle | 1.9 | 2.3 | 2.4 | 2.1 | 2.8,11.5,3.9,7.6
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,Bottom | 1.8 | 1.9 | 2.3 | 2.2 | 2.6,10.8,8.9,1.9
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"1. | 39 | CAT P | 8 | 969
(100%) | 810
(83.59 %)",40,8,32
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"2. | 39 | CAT 1 | 12 | 1423
(100%) | 1282
(90.09 %)",41,12,29
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"3. | 36 | CAT 1 | 12 | 1363
(100%) | 1162
(85.25 %)",39,12,27
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"4. | 36 | CAT P | 8 | 904
(100%) | 725
(80.20 %)",40,8,32
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"5. | 42 | CAT 1 | 8 | 1015
(100%) | 841
(82.86 %)",47,8,39
1.) G-1517-20B G.T.Fruitech {DPS Ref.No. IND-13520-FDR) HO PLA - kiwi Container.docx,"6. | 33 | CAT 1 | 8 | 804
(100%) | 703
(87.44 %)",39,8,31
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9181667 | 80 | 10 | 125 | 217,215,217,2
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9181667 | 88 | 147 | 150 | 251,385,251,134
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9181667 | 72 | 3 | 163 | 82,238,82,156
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9181667 | 100 | 50 | 175 | 203,325,203,122
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9181667 | 113 | 147 | 198 | 57,458,57,401
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,"Category: |  | Total | 1,167 | 1,167 | 1,167",2334,1167,1167
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TTNU8113547 | 100 | 147 | 150 | 343,397,343,54
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TTNU8113547 | 113 | 147 | 175 | 151,435,151,284
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TTNU8113547 | 125 | 147 | 216 | 192,488,192,296
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,"Category: | TTNU8113547 | Total | 1,127 | 1,127 | 1,127",2254,1127,1127
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TRIU8270617 | 72 | 11 | 234 | 49,317,49,268
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TRIU8270617 | 80 | 57 | 150 | 252,287,252,35
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TRIU8270617 | 88 | 59 | 163 | 147,310,147,163
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TRIU8270617 | 100 | 87 | 175 | 98,362,98,264
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TRIU8270617 | 113 | 98 | 198 | 98,409,98,311
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,"Category: | TRIU8270617 | Total | 1,152 | 1,152 | 1,152",2304,1152,1152
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | OTPU6115707 | 80 | 15 | 113 | 348,208,348,140
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | OTPU6115707 | 88 | 194 | 125 | 392,407,392,15
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,"Category: | OTPU6115707 | Total | 1,248 | 1,248 | 1,248",2496,1248,1248
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9137962 | 100 | 196 | 175 | 98,471,98,373
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9137962 | 113 | 196 | 198 | 105,507,105,402
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | TEMU9137962 | 125 | 245 | 216 | 49,586,49,537
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,"Category: | TEMU9137962 | Total | 1,183 | 1,183 | 1,183",2366,1183,1183
G-1208-22B Dev Bhumi (DPS Ref No  IND-07122-FDR )  7 Containers  PLA (Apple) .docx,Category: | BMOU9647828 | 80 | 90 | 125 | 294,295,294,1
